,Node_1,Node_2,Relation
1337,"{'label': 'Occupation', 'properties': ""{'title': 'Dental_Laboratory_Technicians'}"", 'identifier': ""{'title': 'Dental_Laboratory_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1338,"{'label': 'Occupation', 'properties': ""{'title': 'Dental_Laboratory_Technicians'}"", 'identifier': ""{'title': 'Dental_Laboratory_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1339,"{'label': 'Occupation', 'properties': ""{'title': 'Non-Destructive_Testing_Specialists'}"", 'identifier': ""{'title': 'Non-Destructive_Testing_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1340,"{'label': 'Occupation', 'properties': ""{'title': 'Non-Destructive_Testing_Specialists'}"", 'identifier': ""{'title': 'Non-Destructive_Testing_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1341,"{'label': 'Occupation', 'properties': ""{'title': 'Non-Destructive_Testing_Specialists'}"", 'identifier': ""{'title': 'Non-Destructive_Testing_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1342,"{'label': 'Occupation', 'properties': ""{'title': 'Psychiatric_Aides'}"", 'identifier': ""{'title': 'Psychiatric_Aides'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1343,"{'label': 'Occupation', 'properties': ""{'title': 'Psychiatric_Aides'}"", 'identifier': ""{'title': 'Psychiatric_Aides'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1344,"{'label': 'Occupation', 'properties': ""{'title': 'Psychiatric_Aides'}"", 'identifier': ""{'title': 'Psychiatric_Aides'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1345,"{'label': 'Occupation', 'properties': ""{'title': 'Veterinary_Assistants_and_Laboratory_Animal_Caretakers'}"", 'identifier': ""{'title': 'Veterinary_Assistants_and_Laboratory_Animal_Caretakers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1346,"{'label': 'Occupation', 'properties': ""{'title': 'Veterinary_Assistants_and_Laboratory_Animal_Caretakers'}"", 'identifier': ""{'title': 'Veterinary_Assistants_and_Laboratory_Animal_Caretakers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1347,"{'label': 'Occupation', 'properties': ""{'title': 'Veterinary_Assistants_and_Laboratory_Animal_Caretakers'}"", 'identifier': ""{'title': 'Veterinary_Assistants_and_Laboratory_Animal_Caretakers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1348,"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural_Inspectors'}"", 'identifier': ""{'title': 'Agricultural_Inspectors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1349,"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural_Inspectors'}"", 'identifier': ""{'title': 'Agricultural_Inspectors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1350,"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural_Inspectors'}"", 'identifier': ""{'title': 'Agricultural_Inspectors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1351,"{'label': 'Occupation', 'properties': ""{'title': 'Animal_Control_Workers'}"", 'identifier': ""{'title': 'Animal_Control_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1352,"{'label': 'Occupation', 'properties': ""{'title': 'Animal_Control_Workers'}"", 'identifier': ""{'title': 'Animal_Control_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1353,"{'label': 'Occupation', 'properties': ""{'title': 'Animal_Control_Workers'}"", 'identifier': ""{'title': 'Animal_Control_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1354,"{'label': 'Occupation', 'properties': ""{'title': 'Biofuels_Processing_Technicians'}"", 'identifier': ""{'title': 'Biofuels_Processing_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1355,"{'label': 'Occupation', 'properties': ""{'title': 'Biofuels_Processing_Technicians'}"", 'identifier': ""{'title': 'Biofuels_Processing_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1356,"{'label': 'Occupation', 'properties': ""{'title': 'Biofuels_Processing_Technicians'}"", 'identifier': ""{'title': 'Biofuels_Processing_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1357,"{'label': 'Occupation', 'properties': ""{'title': 'Chemical_Equipment_Operators_and_Tenders'}"", 'identifier': ""{'title': 'Chemical_Equipment_Operators_and_Tenders'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1358,"{'label': 'Occupation', 'properties': ""{'title': 'Chemical_Equipment_Operators_and_Tenders'}"", 'identifier': ""{'title': 'Chemical_Equipment_Operators_and_Tenders'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1359,"{'label': 'Occupation', 'properties': ""{'title': 'Chemical_Equipment_Operators_and_Tenders'}"", 'identifier': ""{'title': 'Chemical_Equipment_Operators_and_Tenders'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1360,"{'label': 'Occupation', 'properties': ""{'title': 'Chemical_Plant_and_System_Operators'}"", 'identifier': ""{'title': 'Chemical_Plant_and_System_Operators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1361,"{'label': 'Occupation', 'properties': ""{'title': 'Chemical_Plant_and_System_Operators'}"", 'identifier': ""{'title': 'Chemical_Plant_and_System_Operators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1362,"{'label': 'Occupation', 'properties': ""{'title': 'Chemical_Plant_and_System_Operators'}"", 'identifier': ""{'title': 'Chemical_Plant_and_System_Operators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1363,"{'label': 'Occupation', 'properties': ""{'title': 'Earth_Drillers,_Except_Oil_and_Gas'}"", 'identifier': ""{'title': 'Earth_Drillers,_Except_Oil_and_Gas'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1364,"{'label': 'Occupation', 'properties': ""{'title': 'Earth_Drillers,_Except_Oil_and_Gas'}"", 'identifier': ""{'title': 'Earth_Drillers,_Except_Oil_and_Gas'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1365,"{'label': 'Occupation', 'properties': ""{'title': 'Earth_Drillers,_Except_Oil_and_Gas'}"", 'identifier': ""{'title': 'Earth_Drillers,_Except_Oil_and_Gas'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1366,"{'label': 'Occupation', 'properties': ""{'title': 'Electrical_and_Electronic_Equipment_Assemblers'}"", 'identifier': ""{'title': 'Electrical_and_Electronic_Equipment_Assemblers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1367,"{'label': 'Occupation', 'properties': ""{'title': 'Electrical_and_Electronic_Equipment_Assemblers'}"", 'identifier': ""{'title': 'Electrical_and_Electronic_Equipment_Assemblers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1368,"{'label': 'Occupation', 'properties': ""{'title': 'Electrical_and_Electronic_Equipment_Assemblers'}"", 'identifier': ""{'title': 'Electrical_and_Electronic_Equipment_Assemblers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1369,"{'label': 'Occupation', 'properties': ""{'title': 'Electromechanical_Equipment_Assemblers'}"", 'identifier': ""{'title': 'Electromechanical_Equipment_Assemblers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1370,"{'label': 'Occupation', 'properties': ""{'title': 'Electromechanical_Equipment_Assemblers'}"", 'identifier': ""{'title': 'Electromechanical_Equipment_Assemblers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1371,"{'label': 'Occupation', 'properties': ""{'title': 'Electromechanical_Equipment_Assemblers'}"", 'identifier': ""{'title': 'Electromechanical_Equipment_Assemblers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1372,"{'label': 'Occupation', 'properties': ""{'title': 'Endoscopy_Technicians'}"", 'identifier': ""{'title': 'Endoscopy_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1373,"{'label': 'Occupation', 'properties': ""{'title': 'Endoscopy_Technicians'}"", 'identifier': ""{'title': 'Endoscopy_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1374,"{'label': 'Occupation', 'properties': ""{'title': 'Endoscopy_Technicians'}"", 'identifier': ""{'title': 'Endoscopy_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1375,"{'label': 'Occupation', 'properties': ""{'title': 'Explosives_Workers,_Ordnance_Handling_Experts,_and_Blasters'}"", 'identifier': ""{'title': 'Explosives_Workers,_Ordnance_Handling_Experts,_and_Blasters'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1376,"{'label': 'Occupation', 'properties': ""{'title': 'Explosives_Workers,_Ordnance_Handling_Experts,_and_Blasters'}"", 'identifier': ""{'title': 'Explosives_Workers,_Ordnance_Handling_Experts,_and_Blasters'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1377,"{'label': 'Occupation', 'properties': ""{'title': 'Explosives_Workers,_Ordnance_Handling_Experts,_and_Blasters'}"", 'identifier': ""{'title': 'Explosives_Workers,_Ordnance_Handling_Experts,_and_Blasters'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1378,"{'label': 'Occupation', 'properties': ""{'title': 'Geothermal_Technicians'}"", 'identifier': ""{'title': 'Geothermal_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1379,"{'label': 'Occupation', 'properties': ""{'title': 'Geothermal_Technicians'}"", 'identifier': ""{'title': 'Geothermal_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1380,"{'label': 'Occupation', 'properties': ""{'title': 'Geothermal_Technicians'}"", 'identifier': ""{'title': 'Geothermal_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1381,"{'label': 'Occupation', 'properties': ""{'title': 'Inspectors,_Testers,_Sorters,_Samplers,_and_Weighers'}"", 'identifier': ""{'title': 'Inspectors,_Testers,_Sorters,_Samplers,_and_Weighers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1382,"{'label': 'Occupation', 'properties': ""{'title': 'Inspectors,_Testers,_Sorters,_Samplers,_and_Weighers'}"", 'identifier': ""{'title': 'Inspectors,_Testers,_Sorters,_Samplers,_and_Weighers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1383,"{'label': 'Occupation', 'properties': ""{'title': 'Inspectors,_Testers,_Sorters,_Samplers,_and_Weighers'}"", 'identifier': ""{'title': 'Inspectors,_Testers,_Sorters,_Samplers,_and_Weighers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1384,"{'label': 'Occupation', 'properties': ""{'title': 'Locomotive_Engineers'}"", 'identifier': ""{'title': 'Locomotive_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1385,"{'label': 'Occupation', 'properties': ""{'title': 'Locomotive_Engineers'}"", 'identifier': ""{'title': 'Locomotive_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1386,"{'label': 'Occupation', 'properties': ""{'title': 'Locomotive_Engineers'}"", 'identifier': ""{'title': 'Locomotive_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1387,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_Equipment_Preparers'}"", 'identifier': ""{'title': 'Medical_Equipment_Preparers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1388,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_Equipment_Preparers'}"", 'identifier': ""{'title': 'Medical_Equipment_Preparers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1389,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_Equipment_Preparers'}"", 'identifier': ""{'title': 'Medical_Equipment_Preparers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1390,"{'label': 'Occupation', 'properties': ""{'title': 'Operating_Engineers_and_Other_Construction_Equipment_Operators'}"", 'identifier': ""{'title': 'Operating_Engineers_and_Other_Construction_Equipment_Operators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1391,"{'label': 'Occupation', 'properties': ""{'title': 'Operating_Engineers_and_Other_Construction_Equipment_Operators'}"", 'identifier': ""{'title': 'Operating_Engineers_and_Other_Construction_Equipment_Operators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1392,"{'label': 'Occupation', 'properties': ""{'title': 'Operating_Engineers_and_Other_Construction_Equipment_Operators'}"", 'identifier': ""{'title': 'Operating_Engineers_and_Other_Construction_Equipment_Operators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1393,"{'label': 'Occupation', 'properties': ""{'title': 'Transportation_Vehicle,_Equipment_and_Systems_Inspectors,_Except_Aviation'}"", 'identifier': ""{'title': 'Transportation_Vehicle,_Equipment_and_Systems_Inspectors,_Except_Aviation'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1394,"{'label': 'Occupation', 'properties': ""{'title': 'Transportation_Vehicle,_Equipment_and_Systems_Inspectors,_Except_Aviation'}"", 'identifier': ""{'title': 'Transportation_Vehicle,_Equipment_and_Systems_Inspectors,_Except_Aviation'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1395,"{'label': 'Occupation', 'properties': ""{'title': 'Transportation_Vehicle,_Equipment_and_Systems_Inspectors,_Except_Aviation'}"", 'identifier': ""{'title': 'Transportation_Vehicle,_Equipment_and_Systems_Inspectors,_Except_Aviation'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1396,"{'label': 'Occupation', 'properties': ""{'title': 'Chemical_Technicians'}"", 'identifier': ""{'title': 'Chemical_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1397,"{'label': 'Occupation', 'properties': ""{'title': 'Chemical_Technicians'}"", 'identifier': ""{'title': 'Chemical_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1398,"{'label': 'Occupation', 'properties': ""{'title': 'Chemical_Technicians'}"", 'identifier': ""{'title': 'Chemical_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1399,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_Systems_Analysts'}"", 'identifier': ""{'title': 'Computer_Systems_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1400,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_Systems_Analysts'}"", 'identifier': ""{'title': 'Computer_Systems_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1401,"{'label': 'Occupation', 'properties': ""{'title': 'Coroners'}"", 'identifier': ""{'title': 'Coroners'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1402,"{'label': 'Occupation', 'properties': ""{'title': 'Coroners'}"", 'identifier': ""{'title': 'Coroners'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1403,"{'label': 'Occupation', 'properties': ""{'title': 'Coroners'}"", 'identifier': ""{'title': 'Coroners'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1404,"{'label': 'Occupation', 'properties': ""{'title': 'Detectives_and_Criminal_Investigators'}"", 'identifier': ""{'title': 'Detectives_and_Criminal_Investigators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1405,"{'label': 'Occupation', 'properties': ""{'title': 'Detectives_and_Criminal_Investigators'}"", 'identifier': ""{'title': 'Detectives_and_Criminal_Investigators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1406,"{'label': 'Occupation', 'properties': ""{'title': 'Detectives_and_Criminal_Investigators'}"", 'identifier': ""{'title': 'Detectives_and_Criminal_Investigators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1407,"{'label': 'Occupation', 'properties': ""{'title': 'Forensic_Science_Technicians'}"", 'identifier': ""{'title': 'Forensic_Science_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1408,"{'label': 'Occupation', 'properties': ""{'title': 'Forensic_Science_Technicians'}"", 'identifier': ""{'title': 'Forensic_Science_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1409,"{'label': 'Occupation', 'properties': ""{'title': 'Forensic_Science_Technicians'}"", 'identifier': ""{'title': 'Forensic_Science_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1410,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_Dosimetrists'}"", 'identifier': ""{'title': 'Medical_Dosimetrists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1411,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_Dosimetrists'}"", 'identifier': ""{'title': 'Medical_Dosimetrists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1412,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_Dosimetrists'}"", 'identifier': ""{'title': 'Medical_Dosimetrists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1413,"{'label': 'Occupation', 'properties': ""{'title': 'Neurodiagnostic_Technologists'}"", 'identifier': ""{'title': 'Neurodiagnostic_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1414,"{'label': 'Occupation', 'properties': ""{'title': 'Neurodiagnostic_Technologists'}"", 'identifier': ""{'title': 'Neurodiagnostic_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1415,"{'label': 'Occupation', 'properties': ""{'title': 'Neurodiagnostic_Technologists'}"", 'identifier': ""{'title': 'Neurodiagnostic_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1416,"{'label': 'Occupation', 'properties': ""{'title': 'Cardiovascular_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Cardiovascular_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1417,"{'label': 'Occupation', 'properties': ""{'title': 'Cardiovascular_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Cardiovascular_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
1418,"{'label': 'Occupation', 'properties': ""{'title': 'Cardiovascular_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Cardiovascular_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
