,Node_1,Node_2,Relation
1447,"{'label': 'Occupation', 'properties': ""{'title': 'Quality_Control_Analysts'}"", 'identifier': ""{'title': 'Quality_Control_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1448,"{'label': 'Occupation', 'properties': ""{'title': 'Veterinary_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Veterinary_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1449,"{'label': 'Occupation', 'properties': ""{'title': 'Veterinary_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Veterinary_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1450,"{'label': 'Occupation', 'properties': ""{'title': 'Veterinary_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Veterinary_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1451,"{'label': 'Occupation', 'properties': ""{'title': 'Web_Developers'}"", 'identifier': ""{'title': 'Web_Developers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1452,"{'label': 'Occupation', 'properties': ""{'title': 'Web_Developers'}"", 'identifier': ""{'title': 'Web_Developers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1453,"{'label': 'Occupation', 'properties': ""{'title': 'Aerospace_Engineers'}"", 'identifier': ""{'title': 'Aerospace_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1454,"{'label': 'Occupation', 'properties': ""{'title': 'Aerospace_Engineers'}"", 'identifier': ""{'title': 'Aerospace_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1455,"{'label': 'Occupation', 'properties': ""{'title': 'Aerospace_Engineers'}"", 'identifier': ""{'title': 'Aerospace_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1456,"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural_Engineers'}"", 'identifier': ""{'title': 'Agricultural_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1457,"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural_Engineers'}"", 'identifier': ""{'title': 'Agricultural_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1458,"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural_Engineers'}"", 'identifier': ""{'title': 'Agricultural_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1459,"{'label': 'Occupation', 'properties': ""{'title': 'Atmospheric_and_Space_Scientists'}"", 'identifier': ""{'title': 'Atmospheric_and_Space_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1460,"{'label': 'Occupation', 'properties': ""{'title': 'Atmospheric_and_Space_Scientists'}"", 'identifier': ""{'title': 'Atmospheric_and_Space_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1461,"{'label': 'Occupation', 'properties': ""{'title': 'Atmospheric_and_Space_Scientists'}"", 'identifier': ""{'title': 'Atmospheric_and_Space_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1462,"{'label': 'Occupation', 'properties': ""{'title': 'Bioengineers_and_Biomedical_Engineers'}"", 'identifier': ""{'title': 'Bioengineers_and_Biomedical_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1463,"{'label': 'Occupation', 'properties': ""{'title': 'Bioengineers_and_Biomedical_Engineers'}"", 'identifier': ""{'title': 'Bioengineers_and_Biomedical_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1464,"{'label': 'Occupation', 'properties': ""{'title': 'Biofuels/Biodiesel_Technology_and_Product_Development_Managers'}"", 'identifier': ""{'title': 'Biofuels/Biodiesel_Technology_and_Product_Development_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1465,"{'label': 'Occupation', 'properties': ""{'title': 'Biofuels/Biodiesel_Technology_and_Product_Development_Managers'}"", 'identifier': ""{'title': 'Biofuels/Biodiesel_Technology_and_Product_Development_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
1466,"{'label': 'Occupation', 'properties': ""{'title': 'Biofuels/Biodiesel_Technology_and_Product_Development_Managers'}"", 'identifier': ""{'title': 'Biofuels/Biodiesel_Technology_and_Product_Development_Managers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1467,"{'label': 'Occupation', 'properties': ""{'title': 'Bioinformatics_Technicians'}"", 'identifier': ""{'title': 'Bioinformatics_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1468,"{'label': 'Occupation', 'properties': ""{'title': 'Bioinformatics_Technicians'}"", 'identifier': ""{'title': 'Bioinformatics_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1469,"{'label': 'Occupation', 'properties': ""{'title': 'Bioinformatics_Technicians'}"", 'identifier': ""{'title': 'Bioinformatics_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1470,"{'label': 'Occupation', 'properties': ""{'title': 'Chemists'}"", 'identifier': ""{'title': 'Chemists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1471,"{'label': 'Occupation', 'properties': ""{'title': 'Chemists'}"", 'identifier': ""{'title': 'Chemists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1472,"{'label': 'Occupation', 'properties': ""{'title': 'Chemists'}"", 'identifier': ""{'title': 'Chemists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1473,"{'label': 'Occupation', 'properties': ""{'title': 'Clinical_Research_Coordinators'}"", 'identifier': ""{'title': 'Clinical_Research_Coordinators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1474,"{'label': 'Occupation', 'properties': ""{'title': 'Clinical_Research_Coordinators'}"", 'identifier': ""{'title': 'Clinical_Research_Coordinators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1475,"{'label': 'Occupation', 'properties': ""{'title': 'Clinical_Research_Coordinators'}"", 'identifier': ""{'title': 'Clinical_Research_Coordinators'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
1476,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_Network_Architects'}"", 'identifier': ""{'title': 'Computer_Network_Architects'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1477,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_Network_Architects'}"", 'identifier': ""{'title': 'Computer_Network_Architects'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1478,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_Network_Architects'}"", 'identifier': ""{'title': 'Computer_Network_Architects'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1479,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_Systems_Engineers/Architects'}"", 'identifier': ""{'title': 'Computer_Systems_Engineers/Architects'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1480,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_Systems_Engineers/Architects'}"", 'identifier': ""{'title': 'Computer_Systems_Engineers/Architects'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1481,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_Systems_Engineers/Architects'}"", 'identifier': ""{'title': 'Computer_Systems_Engineers/Architects'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1482,"{'label': 'Occupation', 'properties': ""{'title': 'Conservation_Scientists'}"", 'identifier': ""{'title': 'Conservation_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1483,"{'label': 'Occupation', 'properties': ""{'title': 'Conservation_Scientists'}"", 'identifier': ""{'title': 'Conservation_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1484,"{'label': 'Occupation', 'properties': ""{'title': 'Conservation_Scientists'}"", 'identifier': ""{'title': 'Conservation_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1485,"{'label': 'Occupation', 'properties': ""{'title': 'Cytogenetic_Technologists'}"", 'identifier': ""{'title': 'Cytogenetic_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1486,"{'label': 'Occupation', 'properties': ""{'title': 'Cytogenetic_Technologists'}"", 'identifier': ""{'title': 'Cytogenetic_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1487,"{'label': 'Occupation', 'properties': ""{'title': 'Cytogenetic_Technologists'}"", 'identifier': ""{'title': 'Cytogenetic_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1488,"{'label': 'Occupation', 'properties': ""{'title': 'Data_Scientists'}"", 'identifier': ""{'title': 'Data_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1489,"{'label': 'Occupation', 'properties': ""{'title': 'Data_Scientists'}"", 'identifier': ""{'title': 'Data_Scientists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1490,"{'label': 'Occupation', 'properties': ""{'title': 'Digital_Forensics_Analysts'}"", 'identifier': ""{'title': 'Digital_Forensics_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1491,"{'label': 'Occupation', 'properties': ""{'title': 'Digital_Forensics_Analysts'}"", 'identifier': ""{'title': 'Digital_Forensics_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1492,"{'label': 'Occupation', 'properties': ""{'title': 'Environmental_Engineers'}"", 'identifier': ""{'title': 'Environmental_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1493,"{'label': 'Occupation', 'properties': ""{'title': 'Environmental_Engineers'}"", 'identifier': ""{'title': 'Environmental_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1494,"{'label': 'Occupation', 'properties': ""{'title': 'Environmental_Engineers'}"", 'identifier': ""{'title': 'Environmental_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1495,"{'label': 'Occupation', 'properties': ""{'title': 'Environmental_Science_and_Protection_Technicians,_Including_Health'}"", 'identifier': ""{'title': 'Environmental_Science_and_Protection_Technicians,_Including_Health'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1496,"{'label': 'Occupation', 'properties': ""{'title': 'Environmental_Science_and_Protection_Technicians,_Including_Health'}"", 'identifier': ""{'title': 'Environmental_Science_and_Protection_Technicians,_Including_Health'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1497,"{'label': 'Occupation', 'properties': ""{'title': 'Environmental_Science_and_Protection_Technicians,_Including_Health'}"", 'identifier': ""{'title': 'Environmental_Science_and_Protection_Technicians,_Including_Health'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1498,"{'label': 'Occupation', 'properties': ""{'title': 'Environmental_Scientists_and_Specialists,_Including_Health'}"", 'identifier': ""{'title': 'Environmental_Scientists_and_Specialists,_Including_Health'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1499,"{'label': 'Occupation', 'properties': ""{'title': 'Environmental_Scientists_and_Specialists,_Including_Health'}"", 'identifier': ""{'title': 'Environmental_Scientists_and_Specialists,_Including_Health'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1500,"{'label': 'Occupation', 'properties': ""{'title': 'Environmental_Scientists_and_Specialists,_Including_Health'}"", 'identifier': ""{'title': 'Environmental_Scientists_and_Specialists,_Including_Health'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1501,"{'label': 'Occupation', 'properties': ""{'title': 'Food_Scientists_and_Technologists'}"", 'identifier': ""{'title': 'Food_Scientists_and_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1502,"{'label': 'Occupation', 'properties': ""{'title': 'Food_Scientists_and_Technologists'}"", 'identifier': ""{'title': 'Food_Scientists_and_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1503,"{'label': 'Occupation', 'properties': ""{'title': 'Food_Scientists_and_Technologists'}"", 'identifier': ""{'title': 'Food_Scientists_and_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1504,"{'label': 'Occupation', 'properties': ""{'title': 'Geographers'}"", 'identifier': ""{'title': 'Geographers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1505,"{'label': 'Occupation', 'properties': ""{'title': 'Geographers'}"", 'identifier': ""{'title': 'Geographers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1506,"{'label': 'Occupation', 'properties': ""{'title': 'Health_and_Safety_Engineers,_Except_Mining_Safety_Engineers_and_Inspectors'}"", 'identifier': ""{'title': 'Health_and_Safety_Engineers,_Except_Mining_Safety_Engineers_and_Inspectors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1507,"{'label': 'Occupation', 'properties': ""{'title': 'Health_and_Safety_Engineers,_Except_Mining_Safety_Engineers_and_Inspectors'}"", 'identifier': ""{'title': 'Health_and_Safety_Engineers,_Except_Mining_Safety_Engineers_and_Inspectors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1508,"{'label': 'Occupation', 'properties': ""{'title': 'Health_and_Safety_Engineers,_Except_Mining_Safety_Engineers_and_Inspectors'}"", 'identifier': ""{'title': 'Health_and_Safety_Engineers,_Except_Mining_Safety_Engineers_and_Inspectors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1509,"{'label': 'Occupation', 'properties': ""{'title': 'Health_Informatics_Specialists'}"", 'identifier': ""{'title': 'Health_Informatics_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1510,"{'label': 'Occupation', 'properties': ""{'title': 'Health_Informatics_Specialists'}"", 'identifier': ""{'title': 'Health_Informatics_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1511,"{'label': 'Occupation', 'properties': ""{'title': 'Health_Informatics_Specialists'}"", 'identifier': ""{'title': 'Health_Informatics_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
1512,"{'label': 'Occupation', 'properties': ""{'title': 'Histotechnologists'}"", 'identifier': ""{'title': 'Histotechnologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1513,"{'label': 'Occupation', 'properties': ""{'title': 'Histotechnologists'}"", 'identifier': ""{'title': 'Histotechnologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1514,"{'label': 'Occupation', 'properties': ""{'title': 'Histotechnologists'}"", 'identifier': ""{'title': 'Histotechnologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1515,"{'label': 'Occupation', 'properties': ""{'title': 'Intelligence_Analysts'}"", 'identifier': ""{'title': 'Intelligence_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1516,"{'label': 'Occupation', 'properties': ""{'title': 'Intelligence_Analysts'}"", 'identifier': ""{'title': 'Intelligence_Analysts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1517,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_and_Clinical_Laboratory_Technologists'}"", 'identifier': ""{'title': 'Medical_and_Clinical_Laboratory_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1518,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_and_Clinical_Laboratory_Technologists'}"", 'identifier': ""{'title': 'Medical_and_Clinical_Laboratory_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1519,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_and_Clinical_Laboratory_Technologists'}"", 'identifier': ""{'title': 'Medical_and_Clinical_Laboratory_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1520,"{'label': 'Occupation', 'properties': ""{'title': 'Nuclear_Engineers'}"", 'identifier': ""{'title': 'Nuclear_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1521,"{'label': 'Occupation', 'properties': ""{'title': 'Nuclear_Engineers'}"", 'identifier': ""{'title': 'Nuclear_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1522,"{'label': 'Occupation', 'properties': ""{'title': 'Nuclear_Engineers'}"", 'identifier': ""{'title': 'Nuclear_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1523,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Health_and_Safety_Specialists'}"", 'identifier': ""{'title': 'Occupational_Health_and_Safety_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1524,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Health_and_Safety_Specialists'}"", 'identifier': ""{'title': 'Occupational_Health_and_Safety_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1525,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Health_and_Safety_Specialists'}"", 'identifier': ""{'title': 'Occupational_Health_and_Safety_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1526,"{'label': 'Occupation', 'properties': ""{'title': 'Penetration_Testers'}"", 'identifier': ""{'title': 'Penetration_Testers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1527,"{'label': 'Occupation', 'properties': ""{'title': 'Penetration_Testers'}"", 'identifier': ""{'title': 'Penetration_Testers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1528,"{'label': 'Occupation', 'properties': ""{'title': 'Penetration_Testers'}"", 'identifier': ""{'title': 'Penetration_Testers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1529,"{'label': 'Occupation', 'properties': ""{'title': 'Photonics_Engineers'}"", 'identifier': ""{'title': 'Photonics_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1530,"{'label': 'Occupation', 'properties': ""{'title': 'Photonics_Engineers'}"", 'identifier': ""{'title': 'Photonics_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1531,"{'label': 'Occupation', 'properties': ""{'title': 'Photonics_Engineers'}"", 'identifier': ""{'title': 'Photonics_Engineers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1532,"{'label': 'Occupation', 'properties': ""{'title': 'Remote_Sensing_Scientists_and_Technologists'}"", 'identifier': ""{'title': 'Remote_Sensing_Scientists_and_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1533,"{'label': 'Occupation', 'properties': ""{'title': 'Remote_Sensing_Scientists_and_Technologists'}"", 'identifier': ""{'title': 'Remote_Sensing_Scientists_and_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
1534,"{'label': 'Occupation', 'properties': ""{'title': 'Remote_Sensing_Scientists_and_Technologists'}"", 'identifier': ""{'title': 'Remote_Sensing_Scientists_and_Technologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
1535,"{'label': 'Occupation', 'properties': ""{'title': 'Social_Science_Research_Assistants'}"", 'identifier': ""{'title': 'Social_Science_Research_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
1536,"{'label': 'Occupation', 'properties': ""{'title': 'Social_Science_Research_Assistants'}"", 'identifier': ""{'title': 'Social_Science_Research_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
